agent_code ,doc_nbr,cus_id,company_order,package_id,car_id,post_date,id
46,00002D-2G-17-000142,2727,P ประกันภัย,282,2595,2016-09-13,
188,00002D-2G-17-000195,2787,P ประกันภัย,282,4442,2016-07-06,
236,00002D-2G-17-000203,2371,P ประกันภัย,282,768,2015-05-15,
277,00002D-2G-17-000229,4084,P ประกันภัย,282,3303,2016-04-19,
32,00002D-2G-17-000277,3683,P ประกันภัย,282,3505,2016-11-24,
31,00002D-2G-17-000290,4342,P ประกันภัย,282,2027,2015-07-20,
320,00002D-2G-17-000383,827,P ประกันภัย,282,1895,2015-11-08,
28,00002D-2G-17-000513,1408,P ประกันภัย,282,2913,2016-06-06,
269,00002D-2G-17-000572,3915,P ประกันภัย,282,3730,2016-10-27,
2,00002D-2G-17-000777,3061,P ประกันภัย,282,4760,2016-10-27,
1,00002D-2G-17-000781,4448,P ประกันภัย,282,71,2017-08-30,
739,00002D-2G-17-000802,2864,P ประกันภัย,282,3096,2016-02-09,
236,00002D-2G-17-000814,211,P ประกันภัย,282,2132,2015-09-18,
203,00002D-2G-17-000967,2861,P ประกันภัย,282,1151,2015-07-18,
203,00002D-2G-17-001030,2050,P ประกันภัย,282,1418,2015-12-12,
221,00002D-2G-17-001255,2587,P ประกันภัย,282,1927,2017-07-31,
116,00002D-2G-17-001605,2995,P ประกันภัย,282,4335,2016-06-09,
116,00002D-2G-17-001606,2995,P ประกันภัย,282,4331,2016-03-08,
31,00002D-2G-17-001728,1093,P ประกันภัย,282,1738,2016-11-07,
44,00002D-2G-17-001734,2410,P ประกันภัย,282,2546,2015-05-08,
56,00002D-2G-17-001868,2570,P ประกันภัย,282,4161,2016-08-31,
1,00002D-2G-17-001882,829,P ประกันภัย,282,1544,2016-08-31,
221,00002D-2G-17-002018,4319,P ประกันภัย,282,4532,2015-08-31,
2,00002D-2G-17-002260,1109,P ประกันภัย,282,2062,2015-08-17,
56,00002D-2G-17-002299,1097,P ประกันภัย,282,4144,2016-08-25,
215,00002D-2G-17-002412,114,P ประกันภัย,282,3823,2018-01-13,
745,00002D-2G-17-002415,1912,P ประกันภัย,282,1551,2016-08-03,
221,00002D-2G-17-002467,4064,P ประกันภัย,282,4927,2017-06-16,
259,00002D-2G-17-002564,4124,P ประกันภัย,282,3230,2017-04-09,
116,00002D-2G-17-002696,2836,P ประกันภัย,282,1210,2015-07-25,
2,00002D-2G-17-003265,1964,P ประกันภัย,282,5165,2016-01-10,
116,00002D-2G-17-003455,2962,P ประกันภัย,282,3661,2015-09-21,
56,00002D-2G-17-003613,1908,P ประกันภัย,282,1027,2015-10-16,
46,00002D-2G-17-003616,2757,P ประกันภัย,282,969,2015-03-23,
1,00002D-2G-17-003628,2386,P ประกันภัย,282,5270,2015-06-03,
2,00002D-2G-17-003761,869,P ประกันภัย,282,2017,2016-11-16,
744,00002D-2G-17-003827,2419,P ประกันภัย,282,2090,2017-04-18,
116,00002D-2G-17-003861,3655,P ประกันภัย,282,1228,2016-03-21,
44,00002D-2G-17-003874,393,P ประกันภัย,282,1918,2015-09-22,
744,00002D-2G-17-003922,58,P ประกันภัย,282,3639,2016-01-14,
2,00002D-2G-17-003948,1091,P ประกันภัย,282,2164,2015-03-11,
116,00002D-2G-17-004060,395,P ประกันภัย,282,4335,2015-02-11,
745,00002D-2G-17-004164,1978,P ประกันภัย,282,213,2015-03-11,
2,00002D-2G-17-004857,2211,P ประกันภัย,282,2377,2016-04-25,
221,00002D-2G-17-005088,1206,P ประกันภัย,282,130,2015-12-24,
2,00002D-2G-17-005236,2211,P ประกันภัย,282,1995,2015-07-09,
116,00002D-2G-17-005271,4173,P ประกันภัย,282,1284,2016-08-24,
153,00002D-2N-15-000618,1757,P ประกันภัย,282,2241,2017-10-30,
153,00002D-2N-15-000621,1323,P ประกันภัย,282,4800,2018-04-19,
2,00002D-2N-15-000646,2724,P ประกันภัย,282,5062,2015-09-30,
2,00002D-2N-15-000668,2344,P ประกันภัย,282,3542,2015-09-30,
120,00002D-2N-15-001263,599,P ประกันภัย,282,1818,2016-06-12,
1,00002D-2N-15-001312,3181,P ประกันภัย,282,4175,2015-03-12,
1,00002D-2N-15-001342,1342,P ประกันภัย,282,3052,2016-06-12,
1,00002D-2N-15-001416,3093,P ประกันภัย,282,1374,2016-07-23,
1,00002D-2N-15-002159,3479,P ประกันภัย,282,4175,2016-01-18,
2,00002D-2N-15-002294,519,P ประกันภัย,282,4855,2017-01-20,
1,00002D-2N-15-002300,2192,P ประกันภัย,282,4812,2017-02-13,
2,00002D-2N-15-002393,4277,P ประกันภัย,282,4424,2017-02-13,
2,00002D-2N-15-002691,1743,P ประกันภัย,282,5054,2016-12-02,
1,00002D-2N-15-002695,2014,P ประกันภัย,282,2025,2017-02-23,
193,00002D-2N-15-002713,4263,P ประกันภัย,282,1482,2016-03-16,
1,00002D-2N-15-002748,1093,P ประกันภัย,282,1739,2015-05-02,
2,00002D-2N-15-002774,2413,P ประกันภัย,282,1180,2016-12-13,
1,00002D-2N-15-002781,1004,P ประกันภัย,282,2199,2017-10-01,
1,00002D-2N-15-002870,3750,P ประกันภัย,282,2916,2016-11-01,
1,00002D-2N-15-002931,1884,P ประกันภัย,282,1990,2015-12-10,
1,00002D-2N-15-002941,2422,P ประกันภัย,282,1500,2016-08-03,
2,00002D-2N-15-002976,3379,P ประกันภัย,282,1701,2016-06-16,
2,00002D-2N-15-003034,647,P ประกันภัย,282,3207,2015-01-22,
122,00002D-2N-15-003048,3617,P ประกันภัย,282,958,2018-03-28,
1,00002D-2N-15-003175,566,P ประกันภัย,282,679,2018-03-28,
216,00002D-2N-15-003182,2689,P ประกันภัย,282,790,2018-02-17,
1,00002D-2N-15-003216,3425,P ประกันภัย,282,2450,2018-05-18,
1,00002D-2N-15-003220,3425,P ประกันภัย,282,2451,2018-05-18,
1,00002D-2N-15-003259,1798,P ประกันภัย,282,4756,2018-06-13,
2,00002D-2N-15-003262,2575,P ประกันภัย,282,5093,2018-06-25,
1,00002D-2N-15-003384,3233,P ประกันภัย,282,2172,2015-12-14,
1,00002D-2N-15-003715,3159,P ประกันภัย,282,2966,2015-09-01,
293,00002D-2N-15-003731,723,P ประกันภัย,282,3693,2015-10-26,
2,00002D-2N-15-003994,2801,P ประกันภัย,282,4448,2016-01-16,
2,00002D-2N-15-004010,2405,P ประกันภัย,282,4458,2015-12-02,
153,00002D-2N-15-004103,528,P ประกันภัย,282,5027,2015-11-25,
2,00002D-2N-15-004170,519,P ประกันภัย,282,5106,2015-12-15,
336,00002D-2N-15-004207,4229,P ประกันภัย,282,1188,2017-10-21,
1,00002D-2N-15-004217,3162,P ประกันภัย,282,2542,2017-12-18,
300,00002D-2N-15-004255,1195,P ประกันภัย,282,3766,2017-12-18,
2,00002D-2N-15-004363,182,P ประกันภัย,282,1906,2015-01-14,
277,00002D-2N-15-004461,1744,P ประกันภัย,282,4236,2015-01-14,
2,00002D-2N-15-004471,2464,P ประกันภัย,282,1741,2016-12-30,
178,00002D-2N-15-004636,933,P ประกันภัย,282,4923,2015-10-21,
396,00002D-2N-15-004659,3114,P ประกันภัย,282,1871,2016-10-21,
31,00002D-2N-15-004794,1403,P ประกันภัย,282,5313,2016-05-13,
277,00002D-2N-15-004807,536,P ประกันภัย,282,1774,2015-03-06,
278,00002D-2N-15-004878,2340,P ประกันภัย,282,2233,2015-08-16,
2,00002D-2N-15-004909,3934,P ประกันภัย,282,1866,2015-08-20,
1,00002D-2N-15-004923,1712,P ประกันภัย,282,623,2015-03-19,
2,00002D-2N-15-005352,3067,P ประกันภัย,282,4465,2015-07-10,
698,00002D-2N-15-005518,4452,P ประกันภัย,282,4909,2017-01-06,
2,00002D-2N-15-005600,1109,P ประกันภัย,282,2064,2017-10-16,
537,00002D-2N-15-005664,174,P ประกันภัย,282,1067,2015-12-17,
537,00002D-2N-15-005668,110,P ประกันภัย,282,1066,2016-01-09,
2,00002D-2N-15-005680,3789,P ประกันภัย,282,2621,2016-01-09,
31,00002D-2N-15-005902,2124,P ประกันภัย,282,2351,2016-01-09,
138,00002D-2N-15-005904,437,P ประกันภัย,282,2085,2016-01-09,
2,00002D-2N-15-005952,716,P ประกันภัย,282,2461,2016-01-09,
31,00002D-2N-15-006033,107,P ประกันภัย,282,5309,2016-01-09,
2,00002D-2N-15-006054,1416,P ประกันภัย,282,2486,2016-01-09,
2,00002D-2N-15-006320,1554,P ประกันภัย,282,1971,2016-02-09,
116,00002D-2N-15-006327,1194,P ประกันภัย,282,3840,2016-01-09,
2,00002D-2N-15-006398,1216,P ประกันภัย,282,5270,2016-01-09,
2,00002D-2N-15-006405,4161,P ประกันภัย,282,2207,2016-01-09,
605,00002D-2N-15-006412,4129,P ประกันภัย,282,3173,2016-01-09,
116,00002D-2N-15-006684,4173,P ประกันภัย,282,1396,2016-01-09,
2,00002D-2N-15-006689,798,P ประกันภัย,282,4749,2016-01-09,
2,00002D-2N-15-006892,4147,P ประกันภัย,282,1898,2016-02-09,
116,00002D-2N-15-006922,471,P ประกันภัย,282,1322,2016-01-09,
2,00002D-2N-15-007168,4372,P ประกันภัย,282,3974,2016-01-09,
2,00002D-2N-15-007223,2956,P ประกันภัย,282,2118,2016-01-09,
94,00002D-2N-15-007227,567,P ประกันภัย,282,5296,2016-01-09,
2,00002D-2N-15-007384,4354,P ประกันภัย,282,4648,2016-02-09,
115,00002D-2N-15-007430,2201,P ประกันภัย,282,3670,2016-02-09,
2,00002D-2N-15-007543,2578,P ประกันภัย,282,4655,2016-01-09,
617,00002D-2N-15-007868,134,P ประกันภัย,282,2222,2016-01-09,
116,00002D-2N-15-007879,2502,P ประกันภัย,282,1354,2016-01-09,
2,00002D-2N-15-007887,3626,P ประกันภัย,282,3952,2016-02-09,
196,00002D-2N-15-008012,1313,P ประกันภัย,282,2216,2016-01-09,
2,00002D-2N-15-008071,2514,P ประกันภัย,282,2992,2016-01-09,
116,00002D-2N-15-008080,1536,P ประกันภัย,282,4331,2016-02-09,
116,00002D-2N-15-008081,1536,P ประกันภัย,282,4335,2017-12-20,
116,00002D-2N-15-008082,1536,P ประกันภัย,282,4331,2017-12-20,
2,00002D-2N-15-008139,3115,P ประกันภัย,282,4949,2016-02-16,
2,00002D-2N-15-008294,4010,P ประกันภัย,282,3686,2015-12-02,
599,00002D-2N-15-008378,3185,P ประกันภัย,282,2247,2016-02-25,
2,00002D-2N-15-008535,4259,P ประกันภัย,282,2483,2015-02-14,
614,00002D-2N-15-008712,361,P ประกันภัย,282,2405,2015-02-14,
512,00002D-2N-15-008820,3708,P ประกันภัย,282,650,2017-09-18,
2,00002D-2N-15-008941,2968,P ประกันภัย,282,436,2016-09-28,
2,00002D-2N-15-008964,3538,P ประกันภัย,282,3519,2016-01-30,
31,00002D-2N-15-009007,1038,P ประกันภัย,282,2637,2016-06-01,
116,00002D-2N-15-009058,4173,P ประกันภัย,282,1285,2015-12-03,
116,00002D-2N-15-009062,120,P ประกันภัย,282,4260,2018-05-02,
2,00002D-2N-15-009102,2211,P ประกันภัย,282,1995,2018-05-02,
2,00002D-2N-15-009134,3777,P ประกันภัย,282,4604,2018-05-02,
94,00002D-2N-15-009141,2989,P ประกันภัย,282,5280,2017-01-02,
116,00002D-2N-15-009291,4173,P ประกันภัย,282,1286,2016-05-03,
352,00002D-2N-15-009328,3033,P ประกันภัย,282,926,2016-01-02,
2,00002D-2N-16-000124,1134,P ประกันภัย,282,5048,2016-03-22,
2,00002D-2N-16-000239,4006,P ประกันภัย,282,4622,2017-03-08,
153,00002D-2N-16-000298,606,P ประกันภัย,282,5160,2016-02-03,
617,00002D-2N-16-000313,2180,P ประกันภัย,282,5227,2016-03-03,
2,00002D-2N-16-000446,3808,P ประกันภัย,282,2578,2016-12-20,
2,00002D-2N-16-000510,1794,P ประกันภัย,282,2116,2016-12-20,
2,00002D-2N-16-000529,3812,P ประกันภัย,282,4367,2015-12-02,
512,00002D-2N-16-000575,3212,P ประกันภัย,282,597,2017-02-21,
702,00002D-2N-16-000650,4189,P ประกันภัย,282,2508,2016-11-04,
2,00002D-2N-16-000808,3902,P ประกันภัย,282,565,2016-03-06,
292,00002D-2N-16-000949,1602,P ประกันภัย,282,4234,2017-07-02,
2,00002D-2N-16-000979,692,P ประกันภัย,282,2826,2018-02-03,
31,00002D-2N-16-001328,3347,P ประกันภัย,282,5298,2015-06-26,
2,00002D-2N-16-001466,1215,P ประกันภัย,282,2334,2016-03-24,
702,00002D-2N-16-001475,712,P ประกันภัย,282,1912,2016-06-06,
277,00002D-2N-16-001480,4084,P ประกันภัย,282,3302,2018-06-15,
31,00002D-2N-16-001813,4342,P ประกันภัย,282,2027,2016-08-31,
700,00002D-2N-16-002014,2862,P ประกันภัย,282,2527,2016-08-31,
203,00002D-2N-16-002029,1182,P ประกันภัย,282,4779,2018-06-25,
2,00002D-2N-16-002096,3061,P ประกันภัย,282,4761,2016-04-18,
269,00002D-2N-16-002338,3915,P ประกันภัย,282,3728,2015-03-14,
116,00002D-2N-16-002482,2995,P ประกันภัย,282,1434,2017-02-10,
1,00002D-2N-16-002492,1884,P ประกันภัย,282,1991,2015-03-10,
185,00002D-2N-16-002514,2069,P ประกันภัย,282,1189,2015-09-04,
31,00002D-2N-16-002966,3137,P ประกันภัย,282,5264,2016-04-22,
94,00002D-2N-16-003021,3293,P ประกันภัย,282,5358,2016-04-20,
44,00002D-2N-16-003173,1136,P ประกันภัย,282,2924,2015-03-25,
56,00002D-2N-16-003339,3233,P ประกันภัย,282,2172,2015-03-21,
1,00002D-2N-16-003413,2551,P ประกันภัย,282,4646,2015-01-05,
31,00002D-2N-16-003460,2941,P ประกันภัย,282,2412,2016-04-29,
277,00002D-2N-16-003585,1744,P ประกันภัย,282,4237,2016-03-24,
2,00002D-2N-16-003660,1453,P ประกันภัย,282,1803,2016-03-24,
116,00002D-2N-16-003905,1536,P ประกันภัย,282,4335,2015-10-15,
1,00002D-2N-16-004328,2249,P ประกันภัย,282,5315,2016-05-30,
1,00002D-2N-16-004389,1995,P ประกันภัย,282,3705,2015-07-10,
617,00002D-2N-16-004392,3881,P ประกันภัย,282,3703,2017-03-07,
278,00002D-2N-16-004419,2340,P ประกันภัย,282,2234,2017-09-10,
278,00002D-2N-16-004421,1812,P ประกันภัย,282,542,2015-06-18,
169,00002D-2N-16-004462,3709,P ประกันภัย,282,4755,2016-06-17,
235,00002D-2N-16-004635,928,P ประกันภัย,282,2067,2015-05-22,
116,00002D-2N-16-004786,1194,P ประกันภัย,282,3839,2016-02-09,
54,00002D-2N-16-004912,4208,P ประกันภัย,282,1452,2015-03-09,
31,00002D-2N-16-004956,4210,P ประกันภัย,282,2670,2016-02-09,
94,00002D-2N-16-004967,2380,P ประกันภัย,282,5318,2015-06-22,
1,00002D-2N-16-004989,2799,P ประกันภัย,282,637,2015-09-05,
1,00002D-2N-16-005080,66,P ประกันภัย,282,2002,2016-06-24,
1,00002D-2N-16-005082,1243,P ประกันภัย,282,5146,2017-09-25,
94,00002D-2N-16-005158,1876,P ประกันภัย,282,2939,2016-01-27,
1,00002D-2N-16-005223,2289,P ประกันภัย,282,122,2017-05-06,
153,00002D-2N-16-005265,3074,P ประกันภัย,282,2917,2016-06-15,
94,00002D-2N-16-005340,3091,P ประกันภัย,282,5287,2017-05-01,
64,00002D-2N-16-005492,2878,P ประกันภัย,282,3378,2015-03-08,
1,00002D-2N-16-005702,3398,P ประกันภัย,282,1855,2016-07-07,
115,00002D-2N-16-005727,2201,P ประกันภัย,282,3672,2016-07-07,
94,00002D-2N-16-005791,3306,P ประกันภัย,282,5328,2015-07-22,
2,00002D-2N-16-005849,1091,P ประกันภัย,282,2164,2016-04-29,
2,00002D-2N-16-006003,3424,P ประกันภัย,282,2227,2015-06-19,
1,00002D-2N-16-006249,2514,P ประกันภัย,282,2992,2015-12-23,
2,00002D-2N-16-006350,63,P ประกันภัย,282,4429,2016-07-13,
1,00002D-2N-16-006483,1520,P ประกันภัย,282,3288,2015-07-07,
1,00002D-2N-16-006484,1520,P ประกันภัย,282,3478,2016-08-18,
44,00002D-2N-16-006548,1144,P ประกันภัย,282,3412,2017-07-24,
617,00002D-2N-16-006551,134,P ประกันภัย,282,2223,2017-11-07,
221,00002D-2N-16-006597,865,P ประกันภัย,282,1910,2015-08-22,
56,00002D-2N-16-006927,3607,P ประกันภัย,282,2714,2015-02-07,
150,00002D-2N-16-006996,1990,P ประกันภัย,282,1007,2015-04-07,
2,00002D-2N-16-007142,2211,P ประกันภัย,282,2378,2015-02-07,
195,00002D-2N-16-007173,4370,P ประกันภัย,282,4335,2015-05-14,
115,00002D-2N-16-007241,3696,P ประกันภัย,282,893,2017-06-30,
2,00002D-2N-16-007377,3777,P ประกันภัย,282,4605,2017-06-30,
116,00002D-2N-16-007475,120,P ประกันภัย,282,4261,2016-01-30,
1,00002D-2N-16-007484,331,P ประกันภัย,282,1348,2018-06-07,
744,00002D-2N-16-007684,2223,P ประกันภัย,282,69,2015-01-10,
195,00002D-2N-17-000076,118,P ประกันภัย,282,620,2015-06-16,
56,00002D-2N-17-000132,2981,P ประกันภัย,282,3537,2015-06-16,
153,00002D-2N-17-000135,606,P ประกันภัย,282,5162,2016-11-07,
198,00002D-2N-17-000523,2347,P ประกันภัย,282,1020,2016-05-16,
617,00002D-2N-17-000784,1294,P ประกันภัย,282,1894,2015-07-07,
195,00002D-2N-17-000785,3680,P ประกันภัย,282,556,2016-08-16,
1,00002D-2N-17-000787,2644,P ประกันภัย,282,1378,2016-08-17,
700,00002D-2N-17-000819,2185,P ประกันภัย,282,3090,2015-10-15,
56,00002D-2N-17-001068,3181,P ประกันภัย,282,4175,2016-01-10,
26,00002D-2N-17-001360,1810,P ประกันภัย,282,4007,2015-09-15,
1,00002D-2N-17-001396,3347,P ประกันภัย,282,5298,2016-10-10,
744,00002D-2N-17-001634,4,P ประกันภัย,282,536,2015-05-10,
44,00002D-2N-17-001815,3750,P ประกันภัย,282,2916,2017-12-10,
56,00002D-2N-17-002119,3233,P ประกันภัย,282,2173,2015-09-21,
44,00002D-2N-17-002370,195,P ประกันภัย,282,4804,2015-09-21,
116,00002D-2N-17-002756,1194,P ประกันภัย,282,3841,2016-10-10,
44,00002D-2N-17-002824,1136,P ประกันภัย,282,2792,2016-10-10,
116,00002D-2N-18-000096,1536,P ประกันภัย,282,4335,2015-09-30,
56,00002D-2N-18-000222,2981,P ประกันภัย,282,3538,2015-08-18,
745,00002D-2N-18-000300,3825,P ประกันภัย,282,4883,2016-08-18,
56,00002D-2N-18-000678,2220,P ประกันภัย,282,4195,2015-08-18,
44,00002D-2N-18-000720,882,P ประกันภัย,282,152,2016-08-17,
116,00002D-2N-18-000734,1536,P ประกันภัย,282,4335,2015-09-29,
116,00002D-2N-18-000736,1536,P ประกันภัย,282,4331,2016-05-09,
2,00002D-2N-18-001000,4195,P ประกันภัย,282,4955,2016-02-18,
277,00002D-2N-18-001543,4084,P ประกันภัย,282,3305,2018-07-05,
116,00002D-2N-18-001639,2644,P ประกันภัย,282,1379,2015-10-11,
116,00002D-2N-18-001661,120,P ประกันภัย,282,4262,2015-12-11,
198,00002D-2N-18-001965,245,P ประกันภัย,282,1062,2016-11-18,
277,00002D-2N-18-002041,1566,P ประกันภัย,282,3392,2017-11-14,
2,00002D-2N-18-002642,2691,P ประกันภัย,282,1970,2016-09-23,
118,00002D-2N-18-003052,677,P ประกันภัย,282,1316,2015-08-18,
2,00002D-2N-18-003199,789,P ประกันภัย,282,5008,2017-02-21,
115,00002D-2N-18-004044,2201,P ประกันภัย,282,3671,2015-01-12,
744,00002D-2N-18-004097,2223,P ประกันภัย,282,90,2017-01-11,
744,00002D-2N-18-004153,384,P ประกันภัย,282,2188,2016-11-30,
1,00002D-2N-18-004188,2551,P ประกันภัย,282,4647,2017-01-11,
2,00002D-2N-18-004253,3005,P ประกันภัย,282,3596,2015-10-03,
744,00002D-2N-18-004695,4284,P ประกันภัย,282,2090,2015-03-19,
24,00002D-3D-15-000142,642,P ประกันภัย,282,5069,2015-12-14,
1,00002D-3D-15-000222,803,P ประกันภัย,282,3811,2016-03-11,
116,00002D-3D-15-000417,1277,P ประกันภัย,282,1368,2016-03-11,
116,00002D-3D-15-000546,960,P ประกันภัย,282,4212,2018-01-17,
198,00002D-3D-16-000287,183,P ประกันภัย,282,4897,2015-09-11,
44,00002D-3G-17-000030,2966,P ประกันภัย,282,2961,2016-10-18,
18,00002D-3G-17-000139,3307,P ประกันภัย,282,1440,2018-07-25,
697,00002D-3G-17-000196,2600,P ประกันภัย,282,2747,2016-01-14,
44,00002D-3G-17-000250,299,P ประกันภัย,282,2760,2015-12-23,
31,00002D-3G-17-000342,3362,P ประกันภัย,282,5241,2016-07-01,
31,00002D-3G-17-000414,4464,P ประกันภัย,282,1460,2015-02-11,
1,00002D-3G-17-000577,2236,P ประกันภัย,282,5028,2016-10-11,
31,00002D-3G-17-000585,2941,P ประกันภัย,282,2413,2017-07-11,
56,00002D-3G-17-000782,2810,P ประกันภัย,282,1080,2017-01-19,
2,00002D-3G-17-001002,1534,P ประกันภัย,282,2868,2015-12-25,
2,00002D-3G-17-001115,2211,P ประกันภัย,282,2842,2016-07-12,
1,00002D-3N-15-000399,3677,P ประกันภัย,282,4670,2016-03-21,
1,00002D-3N-15-000495,1620,P ประกันภัย,282,3275,2015-03-19,
2,00002D-3N-15-000627,1327,P ประกันภัย,282,2811,2015-02-11,
1,00002D-3N-15-000658,3647,P ประกันภัย,282,4335,2015-01-10,
1,00002D-3N-15-000662,3057,P ประกันภัย,282,2757,2016-03-24,
235,00002D-3N-15-000768,4056,P ประกันภัย,282,5125,2015-12-25,
2,00002D-3N-15-000821,4018,P ประกันภัย,282,3696,2015-09-09,
2,00002D-3N-15-000836,4165,P ประกันภัย,282,2800,2016-10-28,
1,00002D-3N-15-000859,1777,P ประกันภัย,282,5260,2016-10-26,
1,00002D-3N-15-000860,3892,P ประกันภัย,282,5256,2015-10-27,
1,00002D-3N-15-000874,348,P ประกันภัย,282,3620,2015-10-27,
343,00002D-3N-15-000922,1762,P ประกันภัย,282,1150,2017-07-04,
1,00002D-3N-15-000966,965,P ประกันภัย,282,1927,2015-04-11,
237,00002D-3N-15-001077,447,P ประกันภัย,282,697,2015-10-26,
1,00002D-3N-15-001175,2386,P ประกันภัย,282,5317,2015-09-02,
237,00002D-3N-15-001244,467,P ประกันภัย,282,3933,2016-09-14,
31,00002D-3N-15-001287,3362,P ประกันภัย,282,5241,2016-06-09,
203,00002D-3N-15-001385,2496,P ประกันภัย,282,2189,2015-02-02,
2,00002D-3N-15-001416,2945,P ประกันภัย,282,4893,2017-03-28,
31,00002D-3N-15-001472,1457,P ประกันภัย,282,5323,2016-05-23,
31,00002D-3N-15-001503,2571,P ประกันภัย,282,5289,2016-01-21,
697,00002D-3N-15-001532,521,P ประกันภัย,282,3249,2017-06-20,
31,00002D-3N-15-001539,2627,P ประกันภัย,282,5233,2015-07-14,
31,00002D-3N-15-001615,3877,P ประกันภัย,282,5336,2015-05-10,
31,00002D-3N-15-001625,3375,P ประกันภัย,282,5337,2015-06-18,
31,00002D-3N-15-001733,2068,P ประกันภัย,282,5183,2015-06-20,
31,00002D-3N-15-001734,4298,P ประกันภัย,282,5219,2018-07-21,
2,00002D-3N-15-001747,23,P ประกันภัย,282,4617,2015-02-10,
2,00002D-3N-15-001748,2012,P ประกันภัย,282,4335,2016-03-02,
31,00002D-3N-15-001921,953,P ประกันภัย,282,433,2015-07-10,
31,00002D-3N-15-001926,17,P ประกันภัย,282,5318,2016-01-09,
2,00002D-3N-15-002185,2473,P ประกันภัย,282,4032,2016-02-09,
115,00002D-3N-15-002350,2458,P ประกันภัย,282,3740,2016-02-09,
2,00002D-3N-15-002495,902,P ประกันภัย,282,5031,2016-01-09,
31,00002D-3N-15-002559,990,P ประกันภัย,282,2477,2016-02-09,
509,00002D-3N-15-002671,624,P ประกันภัย,282,769,2016-01-09,
697,00002D-3N-15-002717,3434,P ประกันภัย,282,5329,2016-01-09,
31,00002D-3N-16-000153,430,P ประกันภัย,282,5316,2016-01-09,
2,00002D-3N-16-000250,3824,P ประกันภัย,282,1195,2016-01-09,
1,00002D-3N-16-000252,2801,P ประกันภัย,282,2578,2016-01-09,
56,00002D-3N-16-000429,3832,P ประกันภัย,282,3849,2016-01-09,
31,00002D-3N-16-000610,4298,P ประกันภัย,282,5250,2016-01-09,
269,00002D-3N-16-000680,3915,P ประกันภัย,282,3729,2016-02-09,
31,00002D-3N-16-000725,3205,P ประกันภัย,282,5278,2015-05-25,
1,00002D-3N-16-000737,1096,P ประกันภัย,282,5035,2015-11-07,
1,00002D-3N-16-000752,3662,P ประกันภัย,282,1218,2015-04-20,
537,00002D-3N-16-000773,3054,P ประกันภัย,282,1065,2015-09-04,
237,00002D-3N-16-000918,467,P ประกันภัย,282,3934,2016-04-05,
31,00002D-3N-16-001015,3362,P ประกันภัย,282,5241,2017-09-09,
31,00002D-3N-16-001220,1403,P ประกันภัย,282,5313,2016-09-19,
31,00002D-3N-16-001222,2627,P ประกันภัย,282,5234,2015-07-24,
31,00002D-3N-16-001314,4298,P ประกันภัย,282,5221,2015-07-25,
697,00002D-3N-16-001414,3759,P ประกันภัย,282,211,2016-01-02,
31,00002D-3N-16-001478,107,P ประกันภัย,282,5311,2018-01-15,
2,00002D-3N-16-001743,3827,P ประกันภัย,282,5164,2017-02-02,
64,00002D-3N-16-001753,2878,P ประกันภัย,282,3377,2016-09-02,
2,00002D-3N-16-001873,2211,P ประกันภัย,282,2843,2016-02-25,
1,00002D-3N-16-001895,960,P ประกันภัย,282,4212,2016-02-24,
2,00002D-3N-16-001963,687,P ประกันภัย,282,4062,2016-01-30,
1,00002D-3N-16-002054,2584,P ประกันภัย,282,1818,2016-04-01,
366,00002D-3N-16-002191,1011,P ประกันภัย,282,5041,2015-12-17,
366,00002D-3N-16-002264,2011,P ประกันภัย,282,4139,2017-07-04,
44,00002D-3N-16-002393,2986,P ประกันภัย,282,3982,2016-03-16,
31,00002D-3N-17-000304,3135,P ประกันภัย,282,5275,2015-07-04,
44,00002D-3N-17-000333,3677,P ประกันภัย,282,2894,2017-03-21,
44,00002D-3N-17-000334,3677,P ประกันภัย,282,4671,2016-02-25,
31,00002D-3N-17-000575,4298,P ประกันภัย,282,5250,2016-11-01,
31,00002D-3N-17-001007,107,P ประกันภัย,282,5312,2018-02-02,
18,00002D-3N-17-001214,4030,P ประกันภัย,282,560,2016-03-14,
2,00002D-3N-18-000457,2099,P ประกันภัย,282,2944,2016-12-28,
1,00002D-3N-18-000676,2221,P ประกันภัย,282,4087,2018-02-13,
31,00002D-3N-18-000680,1702,P ประกันภัย,282,2239,2016-04-06,
44,00002D-3N-18-000902,2022,P ประกันภัย,282,3999,2016-05-04,
56,00002D-3N-18-001225,4013,P ประกันภัย,282,896,2017-04-18,
1,00002D-3N-18-001517,3703,P ประกันภัย,282,5232,2016-08-25,
115,00002D-3N-18-001723,3675,P ประกันภัย,282,3848,2016-07-15,
115,00002D-3N-18-001724,3675,P ประกันภัย,282,3477,2016-08-04,
305,00002D-C2-14-251243,3905,P ประกันภัย,282,3313,2017-06-17,
2,00002D-C2-15-000203,1973,P ประกันภัย,282,2937,2017-03-02,
2,00002D-C2-15-000211,57,P ประกันภัย,282,2897,2016-07-04,
2,00002D-C2-15-005568,3980,P ประกันภัย,282,2573,2016-07-04,
25,00002D-C2-15-006085,4058,P ประกันภัย,282,3267,2016-11-02,
25,00002D-C2-15-006259,1956,P ประกันภัย,282,2701,2017-02-02,
25,00002D-C2-15-006290,2768,P ประกันภัย,282,4557,2017-02-02,
25,00002D-C2-15-006463,1886,P ประกันภัย,282,3096,2018-02-04,
