agent_code ,doc_nbr,cus_id,company_order,package_id,car_id,post_date,id
25,00002D-C2-15-007918,31,B ประกันภัย,268,3597,6/9/2016,
25,00002D-C2-15-009314,3996,B ประกันภัย,268,739,24/7/2017,
25,00002D-C2-15-013907,755,B ประกันภัย,268,2574,5/3/2017,
25,00002D-C2-15-013981,2515,B ประกันภัย,268,4967,22/8/2016,
25,00002D-C2-15-014049,270,B ประกันภัย,268,3486,13/3/2018,
25,00002D-C2-15-015514,805,B ประกันภัย,268,2893,8/10/2016,
25,00002D-C2-15-015563,244,B ประกันภัย,268,2814,28/3/2016,
25,00002D-C2-15-015640,1571,B ประกันภัย,268,4962,24/6/2016,
25,00002D-C2-15-018284,4187,B ประกันภัย,268,3148,19/12/2017,
2,00002D-C2-15-019488,2405,B ประกันภัย,268,4824,22/12/2016,
153,00002D-C2-15-021787,3816,B ประกันภัย,268,5215,23/8/2017,
707,00002D-C2-15-023975,1368,B ประกันภัย,268,2677,25/2/2017,
713,00002D-C2-15-029191,2038,B ประกันภัย,268,2231,11/10/2015,
707,00002D-C2-15-035553,1831,B ประกันภัย,268,3470,9/7/2017,
153,00002D-C2-15-037959,563,B ประกันภัย,268,277,8/8/2017,
697,00002D-C2-15-049723,3316,B ประกันภัย,268,1702,1/3/2018,
697,00002D-C2-15-052559,3163,B ประกันภัย,268,2688,7/9/2015,
78,00002D-C2-15-054984,2528,B ประกันภัย,268,4968,21/12/2015,
78,00002D-C2-15-056974,4320,B ประกันภัย,268,2128,2/8/2016,
24,00002D-C2-15-066680,642,B ประกันภัย,268,5069,12/1/2017,
707,00002D-C2-15-066814,4021,B ประกันภัย,268,2923,19/1/2018,
697,00002D-C2-15-069829,264,B ประกันภัย,268,3726,29/9/2016,
697,00002D-C2-15-072699,38,B ประกันภัย,268,1964,30/1/2015,
2,00002D-C2-15-081580,3090,B ประกันภัย,268,159,21/4/2017,
709,00002D-C2-15-091079,127,B ประกันภัย,268,254,31/10/2017,
697,00002D-C2-15-091410,1943,B ประกันภัย,268,2128,16/11/2015,
1,00002D-C2-15-092433,4013,B ประกันภัย,268,2824,26/10/2015,
81,00002D-C2-15-098723,2766,B ประกันภัย,268,4455,15/1/2015,
697,00002D-C2-15-099226,255,B ประกันภัย,268,2711,8/6/2015,
79,00002D-C2-15-105146,4232,B ประกันภัย,268,2646,7/12/2016,
1,00002D-C2-15-107845,4013,B ประกันภัย,268,2526,26/3/2015,
697,00002D-C2-15-111718,1819,B ประกันภัย,268,2521,27/5/2015,
1,00002D-C2-15-112294,656,B ประกันภัย,268,175,4/5/2016,
697,00002D-C2-15-114826,1614,B ประกันภัย,268,3328,26/3/2016,
1,00002D-C2-15-116852,3778,B ประกันภัย,268,4976,25/5/2015,
697,00002D-C2-15-126995,2825,B ประกันภัย,268,1545,14/3/2015,
697,00002D-C2-15-129191,2854,B ประกันภัย,268,2740,3/5/2018,
697,00002D-C2-15-134596,620,B ประกันภัย,268,2523,6/1/2015,
697,00002D-C2-15-140541,2969,B ประกันภัย,268,4577,7/3/2015,
697,00002D-C2-15-143470,3038,B ประกันภัย,268,4335,17/7/2017,
1,00002D-C2-15-151643,4013,B ประกันภัย,268,2614,9/6/2016,
1,00002D-C2-15-151786,4013,B ประกันภัย,268,2251,28/5/2016,
709,00002D-C2-15-152894,2940,B ประกันภัย,268,2319,15/1/2015,
239,00002D-C2-15-154589,3608,B ประกันภัย,268,495,23/2/2018,
697,00002D-C2-15-155081,2257,B ประกันภัย,268,1527,3/4/2016,
1,00002D-C2-15-157268,610,B ประกันภัย,268,2168,21/7/2015,
120,00002D-C2-15-159639,1983,B ประกันภัย,268,5006,19/5/2016,
1,00002D-C2-15-169285,4013,B ประกันภัย,268,2738,30/5/2016,
232,00002D-C2-15-170513,2903,B ประกันภัย,268,3154,16/9/2015,
697,00002D-C2-15-171205,3410,B ประกันภัย,268,1936,15/3/2016,
697,00002D-C2-15-171797,3557,B ประกันภัย,268,4954,3/9/2017,
697,00002D-C2-15-174917,3666,B ประกันภัย,268,2468,16/9/2015,
32,00002D-C2-15-175441,3547,B ประกันภัย,268,665,2/11/2016,
697,00002D-C2-15-175471,1868,B ประกันภัย,268,172,22/12/2016,
1,00002D-C2-15-175902,4013,B ประกันภัย,268,3261,3/9/2016,
697,00002D-C2-15-176400,4105,B ประกันภัย,268,4337,5/3/2017,
300,00002D-C2-15-177336,1195,B ประกันภัย,268,3767,12/1/2015,
277,00002D-C2-15-177342,3494,B ประกันภัย,268,1173,11/5/2015,
239,00002D-C2-15-177402,1340,B ประกันภัย,268,382,14/1/2015,
31,00002D-C2-15-178441,1741,B ประกันภัย,268,4241,2/10/2016,
265,00002D-C2-15-180006,4363,B ประกันภัย,268,4859,11/5/2015,
232,00002D-C2-15-180226,2817,B ประกันภัย,268,471,6/11/2015,
709,00002D-C2-15-181090,2264,B ประกันภัย,268,2923,11/5/2016,
116,00002D-C2-15-182332,1536,B ประกันภัย,268,4335,25/6/2015,
2,00002D-C2-15-183628,4113,B ประกันภัย,268,4450,3/8/2017,
396,00002D-C2-15-183672,3114,B ประกันภัย,268,1873,14/9/2015,
26,00002D-C2-15-183815,3940,B ประกันภัย,268,4888,27/6/2015,
709,00002D-C2-15-185754,3094,B ประกันภัย,268,3059,28/2/2017,
2,00002D-C2-15-187421,3555,B ประกันภัย,268,4130,17/12/2015,
2,00002D-C2-15-187438,3934,B ประกันภัย,268,1867,17/1/2017,
709,00002D-C2-15-187834,1065,B ประกันภัย,268,2726,19/12/2016,
87,00002D-C2-15-188367,2820,B ประกันภัย,268,2841,28/8/2017,
697,00002D-C2-15-188508,2732,B ประกันภัย,268,2356,29/4/2015,
2,00002D-C2-15-188778,2135,B ประกันภัย,268,2427,18/5/2015,
697,00002D-C2-15-189954,706,B ประกันภัย,268,3678,8/8/2015,
87,00002D-C2-15-190570,4387,B ประกันภัย,268,5060,19/1/2018,
389,00002D-C2-15-191187,2658,B ประกันภัย,268,3491,8/3/2015,
31,00002D-C2-15-191573,3960,B ประกันภัย,268,4932,20/12/2017,
697,00002D-C2-15-192581,4452,B ประกันภัย,268,4910,21/6/2016,
697,00002D-C2-15-192756,3529,B ประกันภัย,268,3184,27/5/2017,
697,00002D-C2-15-193262,2005,B ประกันภัย,268,2550,25/2/2017,
697,00002D-C2-15-193354,2080,B ประกันภัย,268,2782,1/9/2015,
26,00002D-C2-15-194423,1810,B ประกันภัย,268,322,18/8/2016,
31,00002D-C2-15-195636,2068,B ประกันภัย,268,5184,18/6/2015,
697,00002D-C2-15-195687,3689,B ประกันภัย,268,3950,20/1/2018,
697,00002D-C2-15-198347,3472,B ประกันภัย,268,3059,7/7/2015,
697,00002D-C2-15-199932,2659,B ประกันภัย,268,3181,5/12/2016,
697,00002D-C2-15-202029,256,B ประกันภัย,268,2783,31/8/2016,
2,00002D-C2-15-203237,1743,B ประกันภัย,268,4629,21/8/2017,
305,00002D-C2-15-203590,1271,B ประกันภัย,268,716,3/9/2017,
697,00002D-C2-15-203827,1626,B ประกันภัย,268,3482,25/3/2015,
603,00002D-C2-15-204707,3229,B ประกันภัย,268,3075,5/9/2016,
415,00002D-C2-15-205031,844,B ประกันภัย,268,1082,26/12/2017,
237,00002D-C2-15-205514,1632,B ประกันภัย,268,2683,17/4/2015,
2,00002D-C2-15-206147,690,B ประกันภัย,268,4317,14/1/2016,
697,00002D-C2-15-206329,2325,B ประกันภัย,268,4808,5/6/2017,
697,00002D-C2-15-207498,2545,B ประกันภัย,268,5112,17/5/2016,
2,00002D-C2-15-209224,2364,B ประกันภัย,268,1902,9/1/2015,
709,00002D-C2-15-210608,188,B ประกันภัย,268,3569,6/2/2016,
153,00002D-C2-15-211529,4034,B ประกันภัย,268,1764,17/1/2017,
697,00002D-C2-15-212108,4401,B ประกันภัย,268,4567,12/12/2016,
2,00002D-C2-15-212733,4036,B ประกันภัย,268,3148,18/4/2016,
2,00002D-C2-15-214406,2858,B ประกันภัย,268,2794,13/12/2016,
709,00002D-C2-15-215887,2191,B ประกันภัย,268,1591,15/3/2017,
709,00002D-C2-15-216041,3510,B ประกันภัย,268,4919,17/1/2017,
701,00002D-C2-15-216343,4110,B ประกันภัย,268,1649,31/3/2015,
26,00002D-C2-15-217269,1996,B ประกันภัย,268,4566,21/8/2015,
697,00002D-C2-15-218740,2626,B ประกันภัย,268,1591,10/12/2015,
2,00002D-C2-15-219240,402,B ประกันภัย,268,4382,4/2/2015,
487,00002D-C2-15-219947,2851,B ประกันภัย,268,4241,23/11/2017,
115,00002D-C2-15-224236,3682,B ประกันภัย,268,1082,18/4/2016,
665,00002D-C2-15-225414,2060,B ประกันภัย,268,4784,30/11/2016,
697,00002D-C2-15-225427,2586,B ประกันภัย,268,2618,30/11/2016,
2,00002D-C2-15-226056,1771,B ประกันภัย,268,1629,29/4/2016,
697,00002D-C2-15-226321,3343,B ประกันภัย,268,4335,3/12/2015,
697,00002D-C2-15-226536,592,B ประกันภัย,268,3798,17/8/2016,
2,00002D-C2-15-227049,952,B ประกันภัย,268,2367,22/4/2016,
697,00002D-C2-15-227220,1599,B ประกันภัย,268,2468,3/12/2016,
203,00002D-C2-15-227346,4411,B ประกันภัย,268,1919,19/8/2015,
697,00002D-C2-15-227675,262,B ประกันภัย,268,3220,21/12/2015,
2,00002D-C2-15-227804,2362,B ประกันภัย,268,1904,3/1/2017,
153,00002D-C2-15-228183,2352,B ประกันภัย,268,3525,19/3/2018,
1,00002D-C2-15-228498,1438,B ประกันภัย,268,1060,16/7/2015,
697,00002D-C2-15-229320,4031,B ประกันภัย,268,4461,8/6/2015,
701,00002D-C2-15-229493,2120,B ประกันภัย,268,2047,28/9/2015,
415,00002D-C2-15-233058,994,B ประกันภัย,268,3877,22/12/2016,
697,00002D-C2-15-234043,1254,B ประกันภัย,268,1736,4/9/2016,
2,00002D-C2-15-234412,2514,B ประกันภัย,268,2993,13/7/2016,
697,00002D-C2-15-235008,1852,B ประกันภัย,268,4747,10/9/2017,
697,00002D-C2-15-235173,2712,B ประกันภัย,268,2130,7/5/2017,
709,00002D-C2-15-235203,659,B ประกันภัย,268,2738,6/6/2017,
2,00002D-C2-15-238003,1924,B ประกันภัย,268,322,2/5/2016,
31,00002D-C2-15-238321,2891,B ประกันภัย,268,5163,4/11/2016,
31,00002D-C2-15-238939,3960,B ประกันภัย,268,5205,8/7/2017,
622,00002D-C2-15-239113,3867,B ประกันภัย,268,2748,14/10/2017,
509,00002D-C2-15-240300,3269,B ประกันภัย,268,689,3/12/2018,
2,00002D-C2-15-240635,4259,B ประกันภัย,268,2484,11/7/2015,
2,00002D-C2-15-240641,2345,B ประกันภัย,268,389,15/7/2016,
153,00002D-C2-15-240655,3275,B ประกันภัย,268,2251,6/11/2015,
642,00002D-C2-15-243682,4302,B ประกันภัย,268,1465,26/6/2017,
576,00002D-C2-15-245409,4337,B ประกันภัย,268,3580,8/9/2016,
2,00002D-C2-15-245510,3817,B ประกันภัย,268,2926,8/11/2015,
697,00002D-C2-15-246493,1961,B ประกันภัย,268,2883,21/7/2015,
697,00002D-C2-15-246653,2367,B ประกันภัย,268,3209,26/7/2017,
701,00002D-C2-15-249447,4253,B ประกันภัย,268,3093,6/8/2015,
492,00002D-C2-15-250136,1318,B ประกันภัย,268,496,23/8/2016,
701,00002D-C2-15-251821,3446,B ประกันภัย,268,4963,21/12/2016,
709,00002D-C2-16-000161,2041,B ประกันภัย,268,3186,5/12/2017,
56,00002D-C2-16-000226,1591,B ประกันภัย,268,814,30/3/2018,
2,00002D-C2-16-000891,3481,B ประกันภัย,268,4616,19/3/2016,
697,00002D-C2-16-003778,3001,B ประกันภัย,268,2923,26/8/2016,
2,00002D-C2-16-004145,4378,B ประกันภัย,268,3266,26/8/2016,
237,00002D-C2-16-004389,3254,B ประกันภัย,268,3221,25/8/2017,
702,00002D-C2-16-004493,1135,B ประกันภัย,268,2117,9/2/2017,
702,00002D-C2-16-004770,4224,B ประกันภัย,268,2230,25/3/2016,
709,00002D-C2-16-005723,3396,B ประกันภัย,268,5060,12/6/2016,
56,00002D-C2-16-006403,4013,B ประกันภัย,268,4238,11/5/2016,
116,00002D-C2-16-007122,3450,B ประกันภัย,268,1208,27/2/2018,
277,00002D-C2-16-008202,2071,B ประกันภัย,268,1683,31/7/2018,
305,00002D-C2-16-009797,1248,B ประกันภัย,268,762,18/4/2018,
709,00002D-C2-16-012049,808,B ประกันภัย,268,2398,9/3/2016,
116,00002D-C2-16-012205,1565,B ประกันภัย,268,1244,29/12/2016,
2,00002D-C2-16-012742,2956,B ประกันภัย,268,4840,23/5/2016,
153,00002D-C2-16-013177,1936,B ประกันภัย,268,864,8/5/2016,
153,00002D-C2-16-013766,2908,B ประกันภัย,268,308,20/4/2016,
710,00002D-C2-16-014630,4111,B ประกันภัย,268,4672,20/6/2017,
697,00002D-C2-16-016596,3163,B ประกันภัย,268,2688,21/7/2017,
2,00002D-C2-16-016611,2001,B ประกันภัย,268,990,13/1/2018,
56,00002D-C2-16-017758,4013,B ประกันภัย,268,3858,16/2/2016,
2,00002D-C2-16-018792,2557,B ประกันภัย,268,1711,6/10/2015,
81,00002D-C2-16-019855,2486,B ประกันภัย,268,4983,8/10/2016,
697,00002D-C2-16-020221,2412,B ประกันภัย,268,1943,11/2/2015,
697,00002D-C2-16-023015,2712,B ประกันภัย,268,4035,4/7/2015,
697,00002D-C2-16-024294,1299,B ประกันภัย,268,397,22/5/2017,
709,00002D-C2-16-024408,127,B ประกันภัย,268,254,29/5/2015,
415,00002D-C2-16-025327,2674,B ประกันภัย,268,703,19/4/2016,
205,00002D-C2-16-028468,1927,B ประกันภัย,268,1495,1/8/2018,
697,00002D-C2-16-028839,2825,B ประกันภัย,268,1545,4/1/2015,
2,00002D-C2-16-032908,1897,B ประกันภัย,268,2326,26/9/2017,
701,00002D-C2-16-033946,286,B ประกันภัย,268,2928,29/3/2017,
697,00002D-C2-16-035261,3038,B ประกันภัย,268,4336,25/5/2015,
512,00002D-C2-16-036032,4328,B ประกันภัย,268,1730,26/3/2015,
56,00002D-C2-16-037348,4013,B ประกันภัย,268,3284,6/1/2017,
56,00002D-C2-16-037552,4013,B ประกันภัย,268,3575,26/5/2017,
237,00002D-C2-16-040870,3254,B ประกันภัย,268,3221,16/6/2015,
31,00002D-C2-16-043386,3621,B ประกันภัย,268,5181,17/3/2016,
45,00002D-C2-16-043536,3316,B ประกันภัย,268,1509,9/7/2016,
277,00002D-C2-16-044387,1122,B ประกันภัย,268,1735,22/2/2017,
698,00002D-C2-16-044868,3095,B ประกันภัย,268,5114,6/3/2015,
153,00002D-C2-16-044916,2272,B ประกันภัย,268,2029,18/7/2015,
710,00002D-C2-16-044985,1140,B ประกันภัย,268,402,26/7/2018,
148,00002D-C2-16-046072,2844,B ประกันภัย,268,5060,26/3/2016,
2,00002D-C2-16-046587,2982,B ประกันภัย,268,4338,25/12/2015,
56,00002D-C2-16-047602,4013,B ประกันภัย,268,2933,11/3/2015,
293,00002D-C2-16-048099,526,B ประกันภัย,268,5065,10/6/2015,
701,00002D-C2-16-048262,3690,B ประกันภัย,268,4101,15/10/2016,
442,00002D-C2-16-050020,1498,B ประกันภัย,268,3220,30/8/2016,
709,00002D-C2-16-050269,4443,B ประกันภัย,268,2858,18/4/2017,
701,00002D-C2-16-050732,856,B ประกันภัย,268,2048,30/4/2015,
31,00002D-C2-16-053587,3347,B ประกันภัย,268,5190,15/5/2017,
31,00002D-C2-16-053799,3347,B ประกันภัย,268,168,20/7/2015,
445,00002D-C2-16-055674,3187,B ประกันภัย,268,935,4/12/2016,
2,00002D-C2-16-058002,4113,B ประกันภัย,268,4450,19/4/2016,
277,00002D-C2-16-058026,1744,B ประกันภัย,268,4238,9/1/2015,
2,00002D-C2-16-059289,1801,B ประกันภัย,268,3134,12/9/2015,
2,00002D-C2-16-060012,3026,B ประกันภัย,268,4337,23/4/2015,
2,00002D-C2-16-060293,3258,B ประกันภัย,268,2928,29/12/2017,
1,00002D-C2-16-063884,4013,B ประกันภัย,268,3801,25/12/2017,
697,00002D-C2-16-066082,3511,B ประกันภัย,268,412,18/3/2016,
117,00002D-C2-16-067847,2104,B ประกันภัย,268,939,30/6/2016,
701,00002D-C2-16-069150,51,B ประกันภัย,268,1873,3/9/2016,
117,00002D-C2-16-070090,185,B ประกันภัย,268,894,3/11/2017,
56,00002D-C2-16-073215,4013,B ประกันภัย,268,3261,3/7/2017,
385,00002D-C2-16-076574,4047,B ประกันภัย,268,3109,14/5/2015,
56,00002D-C2-16-079097,4013,B ประกันภัย,268,4022,6/12/2017,
701,00002D-C2-16-080788,3947,B ประกันภัย,268,961,26/7/2016,
701,00002D-C2-16-080792,2081,B ประกันภัย,268,4467,18/8/2015,
153,00002D-C2-16-083040,2395,B ประกันภัย,268,2165,30/12/2016,
445,00002D-C2-16-083320,399,B ประกันภัย,268,833,2/2/2018,
701,00002D-C2-16-085024,881,B ประกันภัย,268,5298,9/7/2017,
1,00002D-C2-16-087775,66,B ประกันภัย,268,2001,16/2/2015,
64,00002D-C2-16-088495,3886,B ประกันภัย,268,2796,14/2/2015,
81,00002D-C2-16-088664,2293,B ประกันภัย,268,4916,10/5/2017,
701,00002D-C2-16-090462,2043,B ประกันภัย,268,1592,14/5/2015,
701,00002D-C2-16-090610,4286,B ประกันภัย,268,1881,2/2/2017,
153,00002D-C2-16-097515,1484,B ประกันภัย,268,4335,25/1/2018,
203,00002D-C2-16-101345,4411,B ประกันภัย,268,1920,24/1/2015,
116,00002D-C2-16-106877,3655,B ประกันภัย,268,1229,26/1/2017,
2,00002D-C2-16-109249,2754,B ประกันภัย,268,2417,4/10/2018,
701,00002D-C2-16-113512,4107,B ประกันภัย,268,147,2/9/2016,
1,00002D-C2-16-117006,216,B ประกันภัย,268,364,1/5/2016,
290,00002D-C2-16-122804,4468,B ประกันภัย,268,615,25/1/2016,
701,00002D-C2-17-002660,907,B ประกันภัย,268,4784,15/3/2016,
116,00002D-C2-17-003092,2644,B ประกันภัย,268,1346,7/5/2015,
198,00002D-C2-17-009876,2347,B ประกันภัย,268,1022,23/8/2017,
153,00002D-C2-17-017717,2395,B ประกันภัย,268,4668,30/12/2015,
697,00002D-C2-17-022244,4024,B ประกันภัย,268,461,13/11/2017,
622,00002D-C2-17-022756,3867,B ประกันภัย,268,2748,4/1/2016,
2,00002D-C2-17-039600,209,B ประกันภัย,268,158,23/11/2015,
236,00002D-C2-17-040064,123,B ประกันภัย,268,847,8/3/2015,
64,00002D-C2-17-043199,3285,B ประกันภัย,268,3460,22/12/2015,
31,00002D-C2-17-054163,3621,B ประกันภัย,268,5181,16/2/2016,
56,00002D-C2-17-054889,4013,B ประกันภัย,268,2484,26/4/2017,
450,00002D-C2-17-066669,213,B ประกันภัย,268,732,7/3/2015,
746,00002D-C2-17-068412,3196,B ประกันภัย,268,4907,4/4/2015,
745,00002D-C2-17-075004,500,B ประกันภัย,268,725,1/6/2016,
31,00002D-C2-17-077357,3347,B ประกันภัย,268,5190,2/3/2016,
153,00002D-C2-17-088464,3738,B ประกันภัย,268,4737,15/2/2016,
2,00002D-C2-17-091417,2385,B ประกันภัย,268,459,12/8/2016,
56,00002D-C2-17-095104,4013,B ประกันภัย,268,2528,3/7/2016,
2,00002D-C2-17-110936,4109,B ประกันภัย,268,1936,5/8/2018,
56,00002D-C2-17-115688,4013,B ประกันภัย,268,2428,3/5/2015,
153,00002D-C2-17-116953,490,B ประกันภัย,268,1589,15/12/2015,
56,00002D-C2-17-131739,4013,B ประกันภัย,268,5012,10/12/2015,
2,00002D-C2-17-136426,2514,B ประกันภัย,268,2995,27/10/2015,
2,00002D-C2-17-140932,737,B ประกันภัย,268,3856,24/1/2015,
56,00002D-C2-17-141178,4013,B ประกันภัย,268,1044,20/1/2016,
2,00002D-C2-17-145331,1601,B ประกันภัย,268,4335,12/3/2015,
73,00002D-C2-18-014319,3949,B ประกันภัย,268,5066,1/3/2017,
73,00002D-C2-18-023313,3899,B ประกันภัย,268,5125,12/7/2015,
56,00002D-C2-18-024076,4013,B ประกันภัย,268,3858,12/7/2015,
153,00002D-C2-18-037510,2231,B ประกันภัย,268,1764,14/3/2015,
1,00002D-C2-18-044078,3317,B ประกันภัย,268,4304,4/3/2018,
56,00002D-C2-18-050896,4013,B ประกันภัย,268,3809,6/3/2015,
56,00002D-C2-18-058175,4013,B ประกันภัย,268,4210,24/9/2015,
153,00002D-C2-18-064920,1484,B ประกันภัย,268,3597,3/9/2015,
116,00002D-C2-18-071238,4336,B ประกันภัย,268,1603,1/6/2016,
35,00002D-FI-000655,2058,B ประกันภัย,268,871,1/11/2016,
2,00002D-KI-17-000298,3217,B ประกันภัย,268,1868,17/2/2016,
2,00002D-KI-17-001209,3490,B ประกันภัย,268,175,15/11/2017,
2,00002D-KI-18-001111,2754,B ประกันภัย,268,2415,27/2/2016,
2,00002D-KP-15-001637,2557,B ประกันภัย,268,1712,20/10/2015,
2,00002D-KP-15-002231,2134,B ประกันภัย,268,2773,20/6/2017,
2,00002D-KP-15-002868,1263,B ประกันภัย,268,1852,7/9/2018,
2,00002D-KP-15-004071,4109,B ประกันภัย,268,1936,11/11/2016,
1,00002D-KP-15-004578,2010,B ประกันภัย,268,3294,9/1/2015,
221,00002D-KP-15-004724,4425,B ประกันภัย,268,378,11/4/2017,
2,00002D-KP-15-004731,2211,B ประกันภัย,268,2841,27/10/2016,
221,00002D-KP-15-004982,865,B ประกันภัย,268,1964,12/10/2015,
2,00002D-KP-15-005292,2777,B ประกันภัย,268,540,2/7/2017,
2,00002D-KP-16-000516,2956,B ประกันภัย,268,4840,18/3/2016,
2,00002D-KP-16-000599,1585,B ประกันภัย,268,4035,3/12/2015,
2,00002D-KP-16-001582,2754,B ประกันภัย,268,2416,4/7/2015,
701,00002D-KP-16-001634,3446,B ประกันภัย,268,4962,24/6/2015,
2,00002D-KP-16-001988,1454,B ประกันภัย,268,2724,19/2/2015,
2,00002D-KP-16-003374,4109,B ประกันภัย,268,1936,21/4/2016,
221,00002D-KP-16-003778,2010,B ประกันภัย,268,3295,21/1/2015,
149,00002D-KP-16-004335,2699,B ประกันภัย,268,3067,2/5/2018,
215,00002D-KP-17-000212,3384,B ประกันภัย,268,3088,25/2/2015,
2,00002D-KP-17-001652,1454,B ประกันภัย,268,2724,24/4/2015,
2,00002D-MD-15-000479,2704,B ประกันภัย,268,2852,4/1/2015,
1,00002D-MN-15-000508,1714,B ประกันภัย,268,2753,9/7/2015,
445,00002D-MN-15-002045,3822,B ประกันภัย,268,691,28/10/2016,
298,00002D-MN-16-000186,769,B ประกันภัย,268,1419,24/6/2016,
149,00002D-MN-16-000950,314,B ประกันภัย,268,5098,20/1/2016,
739,00002D-MN-17-001166,2978,B ประกันภัย,268,4005,9/12/2016,
31,00002D-MN-17-001493,3516,B ประกันภัย,268,3950,7/2/2015,
1,00002D-MN-17-003017,346,B ประกันภัย,268,924,18/5/2016,
198,00002D-V1-17-000803,4077,B ประกันภัย,268,3276,20/6/2016,
746,00002D-V1-17-002739,42,B ประกันภัย,268,732,13/10/2015,
198,00002D-V1-17-004192,2799,B ประกันภัย,268,638,13/10/2015,
31,00002D-V1-17-004194,3531,B ประกันภัย,268,40,7/2/2018,
2,00002D-V3-15-001213,2770,B ประกันภัย,268,1029,19/4/2017,
2,00002D-V3-15-002643,1446,B ประกันภัย,268,3861,17/3/2016,
2,00002D-V3-15-004183,3421,B ประกันภัย,268,2606,28/7/2016,
2,00002D-V3-15-004516,285,B ประกันภัย,268,2708,11/11/2015,
2,00002D-V3-15-005062,2345,B ประกันภัย,268,5097,12/9/2015,
1,00002D-V3-15-005544,3960,B ประกันภัย,268,4932,13/7/2015,
1,00002D-V3-15-005566,2941,B ประกันภัย,268,2163,22/12/2015,
120,00002D-V3-15-005818,1983,B ประกันภัย,268,5006,11/9/2015,
2,00002D-V3-15-005959,152,B ประกันภัย,268,2661,20/8/2016,
24,00002D-V3-15-006342,4344,B ประกันภัย,268,309,16/1/2015,
2,00002D-V3-15-007087,1984,B ประกันภัย,268,959,4/11/2016,
2,00002D-V3-15-007090,1397,B ประกันภัย,268,393,4/11/2016,
1,00002D-V3-15-007243,3161,B ประกันภัย,268,3081,28/5/2015,
2,00002D-V3-15-007495,2345,B ประกันภัย,268,5098,7/6/2017,
1,00002D-V3-15-007894,433,B ประกันภัย,268,1935,3/3/2017,
2,00002D-V3-15-008124,67,B ประกันภัย,268,4886,11/2/2015,
697,00002D-V3-15-010698,653,B ประกันภัย,268,4403,7/2/2015,
697,00002D-V3-15-010974,3316,B ประกันภัย,268,2733,19/1/2017,
87,00002D-V3-15-013344,1857,B ประกันภัย,268,4366,20/6/2015,
64,00002D-V3-15-016095,2227,B ประกันภัย,268,4597,20/4/2015,
81,00002D-V3-15-016287,1526,B ประกันภัย,268,2574,10/7/2015,
31,00002D-V3-15-016728,3729,B ประกันภัย,268,2813,1/12/2016,
81,00002D-V3-15-018607,3305,B ประกันภัย,268,4394,31/7/2017,
2,00002D-V3-15-018724,1001,B ประกันภัย,268,4363,16/3/2016,
701,00002D-V3-15-019124,2935,B ประกันภัย,268,3525,26/1/2015,
2,00002D-V3-15-020429,2813,B ประกันภัย,268,4986,7/12/2016,
24,00002D-V3-15-020601,1911,B ประกันภัย,268,5181,22/1/2015,
2,00002D-V3-15-021486,1924,B ประกันภัย,268,322,10/8/2015,
2,00002D-V3-15-023155,2736,B ประกันภัย,268,3098,16/7/2015,
702,00002D-V3-15-023621,3641,B ประกันภัย,268,2652,1/7/2016,
1,00002D-V3-15-023839,3366,B ประกันภัย,268,2251,14/1/2015,
678,00002D-V3-15-024697,1459,B ประกันภัย,268,2398,4/9/2015,
215,00002D-V3-16-000409,3384,B ประกันภัย,268,3088,3/3/2016,
1,00002D-V3-16-005800,354,B ประกันภัย,268,393,3/2/2015,
198,00002D-V3-16-008766,2471,B ประกันภัย,268,3797,1/7/2017,
2,00002D-V3-16-010749,737,B ประกันภัย,268,3290,3/11/2016,
169,00002D-V3-16-013273,75,B ประกันภัย,268,277,3/9/2017,
81,00002D-V3-16-013462,443,B ประกันภัย,268,4990,19/9/2016,
2,00002D-V3-16-017053,402,B ประกันภัย,268,4382,3/10/2017,
24,00002D-V3-16-019908,1911,B ประกันภัย,268,5181,17/6/2016,
1,00002D-V3-16-020350,4250,B ประกันภัย,268,2243,23/7/2015,
44,00002D-V3-17-001414,4118,B ประกันภัย,268,4824,25/5/2016,
31,00002D-V3-17-002418,489,B ประกันภัย,268,5215,13/6/2016,
1,00002D-V3-17-002855,1954,B ประกันภัย,268,1632,23/9/2015,
2,00002D-V3-17-005310,4416,B ประกันภัย,268,392,23/5/2015,
2,00002D-V3-17-007009,3568,B ประกันภัย,268,5065,14/10/2015,
5,00002D-V3-17-009180,335,B ประกันภัย,268,5005,5/11/2015,
617,00002D-V3-17-009585,2651,B ประกันภัย,268,383,3/8/2016,
1,00002D-V3-17-010168,4231,B ประกันภัย,268,422,3/10/2016,
64,00002D-V3-17-012333,411,B ประกันภัย,268,220,2/4/2015,
64,00002D-V3-17-014576,2883,B ประกันภัย,268,496,19/6/2017,
2,00002D-V3-17-015772,2385,B ประกันภัย,268,459,9/1/2016,
2,00002D-V3-17-017431,2035,B ประกันภัย,268,397,9/1/2016,
221,00002D-V3-17-018101,2394,B ประกันภัย,268,1921,6/7/2018,
153,00002D-V3-18-010292,1484,B ประกันภัย,268,4730,12/4/2017,
2,00002D-V3-18-011253,1446,B ประกันภัย,268,3861,30/3/2015,
203,00002D-VS-15-001559,459,B ประกันภัย,268,1300,14/7/2015,
150,000-16-11-112-07857,3554,B ประกันภัย,268,860,29/4/2016,
2,000-16-11-PAN-02839,2091,B ประกันภัย,268,4125,22/5/2015,
